reviews,a1,a2,a3,engagement,gender,grade
0,0,88.41666667,221.5277778,H,0,1
0,0,86.51666667,131.0277778,H,1,0
1,0,111.2833333,239.9777778,H,1,1
1,0,235.7833333,359.9277778,M,1,0
3,0,212.1333333,261.8444444,M,1,2
0,0,211.6666667,235.0722222,M,0,0
3,0,111.6166667,261.4388889,H,1,2
2,0,57.03333333,64.85555556,H,0,1
2,0,212.2,236.3722222,M,1,1
2,0,263.65,274.4944444,M,0,1
0,0,251.3666667,260.3277778,M,0,0
6,0,271.2166667,286.1888889,M,1,2
2,0,124.25,119.7222222,H,1,0
2,0,90.73333333,104.3888889,H,0,0
1,0,211.9,236.8722222,M,0,1
0,0,260.3,273.0388889,M,0,0
0,0,88.61666667,96.38333333,H,1,2
1,0,103.35,282.8888889,H,1,2
2,0,90.73333333,104.3888889,H,0,0
7,0,74.75,136.9,H,0,0
0,0,263.3666667,277.1722222,M,0,0
0,0,213.8666667,105.4555556,M,0,0
0,0,245.6,374.3944444,M,0,0
4,0,211.0833333,278.4111111,M,0,1
2,0,90.73333333,261.2888889,H,0,0
1,0,222.7333333,124.8388889,H,0,2
3,0,270.85,106.3055556,M,0,1
1,0,47.9,73.22222222,H,0,0
3,0,24.23333333,94.43333333,H,1,1
1,0,55.1,77.56666667,H,0,0
6,0,235.4166667,105.4722222,M,1,0
2,0,74.78333333,94.43333333,H,1,0
5,0,228.65,105.6666667,M,0,1
0,0,251.3666667,278.3277778,M,0,0
12,0,102.8833333,263.45,H,1,1
3,0,127.7166667,236.3722222,H,1,2
2,0,85.88333333,84.34444444,H,0,0
5,0,228.65,235.45,M,0,1
2,0,263.65,274.4944444,M,0,1
3,0,223.6333333,226.8722222,M,1,0
0,0,113.7333333,77.67,H,0,2
1,0,111.8,261.8444444,H,0,2
1,0,114.0166667,266.8277778,H,1,1
2,0,57.31666667,240.2777778,H,0,1
7,0,243.5333333,249.2333333,M,1,2
1,0,74.95,274.7222222,H,1,0
2,0,243.2,68.29666667,M,0,0
0,0,246.8166667,236.0444444,M,0,2
0,0,86.51666667,263.3277778,H,1,0
0,0,251.3666667,286.3888889,M,0,0
4,0,69.1,106.1666667,H,0,0
0,0,107.6666667,127.7833333,H,1,1
2,0,111.8,261.8444444,H,0,2
2,0,68.55,240.3333333,H,0,1
1,0,240.0166667,236.0555556,M,0,2
1,0,111.8666667,261.8444444,H,0,1
0,0,75.58333333,277.7,H,0,1
1,0,81.03333333,99.52777778,H,1,2
0,0,251.3666667,278.3277778,M,0,0
1,0,59.78333333,73.02222222,H,0,1
1,0,204.35,253.9944444,M,1,0
0,0,235.15,113.8277778,M,1,0
1,0,207.5,141.6111111,M,1,0
3,0,41.48333333,73.20555556,H,0,0
1,0,99.76666667,110.0777778,H,0,1
5,0,215.1,88.98888889,M,1,0
3,0,223.6333333,226.8722222,M,1,0
1,0,134.4,141.3777778,H,1,1
5,0,88.85,106.0055556,H,1,2
0,0,246.45,258.7111111,M,1,0
2,0,73.66666667,136.9,H,0,1
1,0,211.9,278.7722222,M,0,1
0,0,113.0833333,142.8,H,0,0
1,0,128.5166667,106.7,M,1,0
5,0,209.75,231.3111111,M,1,0
8,0,257.5833333,272.5555556,M,0,1
1,0,127.9833333,224.7722222,H,0,2
5,0,272.7,291.9722222,M,1,1
4,0,65.93333333,103.3,H,0,0
1,0,128.5166667,261.8444444,H,1,0
1,0,223.6333333,117.8388889,M,1,0
2,0,57.03333333,66.20555556,H,0,1
0,0,246.45,258.7111111,M,1,0
3,0,223.6333333,226.8722222,M,1,0
2,0,102.5833333,261.8444444,H,1,1
1,0,246.8166667,93.61722222,M,0,1
1,0,79.76666667,82.54444444,H,1,2
2,0,37.21666667,274.7222222,H,1,0
4,0,69.1,239.1666667,H,0,0
1,0,214.7,109.5722222,M,1,0
2,0,240.7,83.70111111,M,0,1
0,0,272.0166667,278.4277778,M,1,1
3,0,103.6333333,66.20555556,H,0,2
2,0,116.4666667,142.8111111,H,1,2
0,0,286.4666667,106.0055556,M,1,2
3,0,243.5833333,281.1722222,M,1,2
0,0,55.63333333,129.8333333,H,1,2
0,0,44.8,93.27222222,H,1,1
4,0,101.45,141.3,H,1,2
0,0,128.0833333,151.6111111,H,0,2
1,0,122.6,279.4944444,H,0,2
1,0,156.2833333,81.51,M,0,1
4,0,86.46666667,,H,0,2
1,0,210.3166667,275.1555556,M,1,1
1,0,214.7,274.4722222,M,1,0
1,0,53.06666667,83.70555556,H,0,2
1,0,18.71666667,359.8,H,0,0
1,0,115.2166667,104.0777778,H,1,0
1,0,80.75,95.72222222,H,0,1
2,0,209.75,260.3111111,M,1,2
3,0,127.7166667,231.3722222,H,1,2
2,0,44.46666667,66.20555556,H,0,1
2,0,57.31666667,240.2777778,H,0,1
0,0,246.8166667,93.61722222,M,0,2
1,0,79.76666667,84.96666667,H,1,0
3,0,270.85,106.3055556,M,0,1
7,0,114.5166667,136.1666667,H,1,0
3,0,225.85,158.4555556,H,1,2
8,0,235.4833333,249.4555556,M,1,0
2,0,272.0666667,129.8777778,M,0,1
0,0,246.8166667,93.61722222,M,0,2
0,1,632.0,126.2055556,L,1,2
8,0,271.2333333,282.6777779,M,0,1
0,0,211.6666667,235.0722222,M,0,0
2,0,259.15,90.04944444,M,0,1
5,0,207.8333333,142.4833333,M,1,2
8,0,79.76666667,84.96666667,H,1,1
1,0,240.0,249.0555556,H,0,1
2,0,124.25,119.7222222,H,1,0
3,0,270.85,106.3055556,M,0,1
0,0,113.0833333,151.2111111,H,0,1
1,0,67.28333333,80.58333333,H,1,1
1,0,78.81666667,90.96666667,H,1,0
1,0,207.05,137.2666667,M,0,0
0,0,319.6333333,317.4888889,M,0,1
0,0,66.0,66.20555556,H,1,2
4,0,95.73333333,344.5,H,0,0
0,0,55.63333333,129.8333333,H,1,2
3,0,221.9833333,274.3,M,0,0
2,0,57.03333333,66.20555556,H,0,1
0,0,272.0166667,129.8777778,M,0,1
0,0,251.3666667,278.3277778,M,0,0
1,0,84.85,101.1,H,0,2
0,0,125.75,134.4222222,H,0,2
0,0,75.38333333,131.0,H,1,0
3,0,243.5833333,280.1722222,M,1,2
1,0,80.75,95.72222222,H,1,0
7,0,127.7166667,231.3722222,H,1,2
2,0,270.0333333,261.8444444,M,1,1
2,0,57.03333333,66.20555556,H,0,1
2,0,138.85,141.4333333,H,0,2
1,0,128.5166667,251.7,H,1,0
5,0,223.6333333,226.8,M,1,0
3,0,73.76666667,88.96111111,H,1,2
10,0,61.15,92.64444444,H,1,1
2,0,85.88333333,85.64444444,H,0,2
2,0,112.65,106.8,H,1,1
2,0,87.98333333,106.7,H,0,1
2,0,57.31666667,240.2777778,H,0,1
3,0,267.6166667,94.40333333,M,1,1
6,0,249.3,257.2444444,M,0,1
0,0,210.1333333,274.4944444,M,0,2
2,0,223.1166667,104.3888889,M,0,0
0,0,70.05,79.32777778,H,0,2
0,0,257.55,242.7111111,M,1,0
2,0,70.21666667,81.76111111,H,0,0
2,0,211.9,225.8722222,M,1,1
0,0,233.65,240.2777778,M,1,0
2,0,243.2,83.79666667,M,0,0
1,0,245.9666667,231.3277778,M,1,2
0,0,81.08333333,222.1888889,H,1,2
3,0,34.63333333,87.3,H,1,0
3,0,212.2,142.3722222,M,1,0
11,0,80.75,95.80555556,H,1,1
3,0,270.85,106.3055556,M,0,1
1,0,208.55,231.7055556,M,1,0
1,0,33.35,301.8222222,M,1,0
1,0,110.0666667,111.4888889,H,0,2
4,0,101.45,101.3,H,1,2
4,0,69.1,87.71666667,H,0,0
2,0,85.88333333,85.34444444,H,0,0
3,0,127.7166667,224.3722222,H,1,2
6,0,55.63333333,70.53333333,H,1,2
4,0,222.3,245.1777777,M,0,1
0,0,113.7333333,241.9555556,H,0,1
0,0,211.6666667,235.0722222,M,0,0
1,0,41.31666667,105.0,H,0,2
4,0,117.3,140.3555556,H,0,0
3,0,41.48333333,73.20555556,H,0,0
2,0,263.65,274.4944444,M,0,1
5,0,228.65,134.6666667,M,0,1
2,0,220.4666667,241.4111111,M,0,1
0,0,251.3666667,231.3277778,M,0,0
2,0,90.73333333,104.3888889,H,0,0
5,0,215.1,232.8888889,M,1,0
9,0,206.6333333,286.55,H,1,1
1,0,207.5,241.6111111,M,1,0
3,0,127.7166667,224.3722222,H,1,2
1,0,244.85,278.4111111,M,1,0
0,0,83.26666667,106.5333333,H,0,0
0,0,251.3666667,278.3277778,M,0,0
2,0,219.6833333,241.8333333,M,1,0
4,0,233.65,249.5555556,M,1,0
2,0,124.25,261.7222222,H,1,0
0,0,246.8166667,93.61722222,M,0,2
3,0,127.7166667,231.3722222,H,1,2
1,0,73.76666667,232.6111111,H,1,2
2,0,245.9833333,254.4,M,0,1
2,0,234.25,263.3666667,M,0,1
0,0,70.05,69.32777778,H,0,2
0,0,70.05,278.3277778,H,0,2
0,0,246.45,258.7111111,M,1,0
9,0,102.6,111.3944444,H,0,1
2,0,122.75,274.1277778,H,0,2
3,0,113.6333333,117.0777778,H,1,2
3,0,236.85,104.1333333,M,0,0
0,0,246.8166667,261.1722222,H,0,2
2,0,112.7666667,101.7222222,H,1,0
0,0,55.63333333,87.73333333,H,1,2
2,0,90.73333333,104.3888889,H,0,0
1,0,223.6333333,85.03888886,M,1,0
1,0,74.25,78.16666667,H,1,2
3,0,127.7166667,225.3722222,H,1,2
1,0,53.68333333,93.82222222,H,0,1
3,0,270.85,106.3055556,M,0,1
0,0,251.3666667,260.4277778,M,0,0
2,0,74.78333333,105.7333333,H,1,0
0,0,235.0666667,106.3,M,1,1
3,0,295.5,100.3166667,M,1,1
4,0,212.2,236.3722222,M,0,0
2,0,38.78333333,103.3,H,0,1
2,0,257.5833333,272.5555556,M,0,1
4,0,120.9,134.5111111,H,0,1
0,0,246.8166667,93.61722222,M,0,2
0,0,233.65,275.4555556,M,1,0
3,0,270.85,106.3055556,M,0,1
2,0,122.75,274.1277778,H,0,2
2,0,213.3,221.5277778,M,1,2
0,0,251.3666667,278.3277778,M,0,0
1,0,72.78333333,60.52777778,H,0,0
1,0,100.5833333,147.8222222,H,1,1
0,0,251.3666667,278.3277778,M,0,0
1,0,111.8666667,261.8444444,H,0,1
2,0,124.6333333,263.3,H,0,1
1,0,56.2,64.15,H,1,2
1,0,73.81666667,245.9,H,0,2
2,0,73.66666667,81.06666667,H,0,1
2,0,243.2,258.9666667,M,1,0
2,0,90.73333333,104.3888889,H,0,0
4,0,69.1,78.16666667,H,0,0
7,0,114.5166667,247.6666667,H,1,0
0,0,246.8166667,236.2722222,M,0,2
3,0,233.95,106.3666667,M,1,0
1,0,111.8,261.8444444,H,0,2
2,0,63.78333333,81.45,H,1,2
2,0,57.31666667,240.2777778,H,0,1
3,0,67.03333333,81.20555556,H,0,1
0,0,101.45,105.3,H,1,0
0,0,243.05,281.4944444,M,1,1
2,0,263.65,274.4944444,M,0,1
0,0,273.0166667,84.59444444,M,0,0
2,0,243.2,68.29666667,M,0,0
3,0,240.0,249.0555556,M,1,0
3,0,95.46666667,134.4944444,H,0,1
3,0,79.05,76.82222222,H,1,1
2,0,223.1166667,134.1055556,M,0,0
0,0,233.65,142.5555556,M,1,0
1,0,67.28333333,80.58333333,H,1,1
1,0,210.3,275.0555556,M,1,1
0,0,211.6666667,235.0722222,M,0,0
1,0,214.7,274.4722222,M,1,0
2,0,237.2166667,260.3111111,M,0,0
2,0,57.03333333,66.20555556,H,0,1
9,0,206.6333333,87.55,H,1,1
1,0,104.0166667,128.4611111,H,0,1
2,0,35.93333333,62.1,H,0,0
1,0,78.81666667,90.06666667,H,0,1
1,0,126.4666667,83.55,H,1,0
2,0,229.6333333,245.1777778,M,0,1
1,0,79.13333333,76.72222222,H,0,1
1,0,128.1833333,142.8111111,H,1,2
1,0,223.6333333,266.8388889,M,1,0
2,0,248.2,266.8555556,M,0,0
1,0,125.95,242.7111111,H,0,2
5,0,220.4666667,224.4111111,M,0,1
0,0,104.7166667,100.5888889,H,1,0
0,0,211.6666667,235.0722222,M,0,0
3,0,270.85,106.3055556,M,0,1
0,0,272.65,277.6111111,M,0,1
0,0,251.3666667,278.4277778,M,0,0
2,0,124.25,119.7222222,H,1,0
2,0,223.1166667,216.8888889,M,0,0
1,0,102.3333333,251.5833333,H,1,0
1,0,122.6,134.4944444,H,0,2
0,0,68.76666667,83.56666667,H,0,2
1,0,148.03,334.0111111,M,1,1
2,0,212.2,261.1722222,M,1,1
1,0,111.2833333,238.0777778,H,1,1
1,0,211.9,278.8722222,M,0,1
2,0,73.66666667,119.3888889,H,0,1
0,0,113.0833333,266.8833333,H,0,0
3,0,206.9166667,90.09944444,M,0,2
3,0,223.6333333,253.3833333,M,1,0
0,0,246.8166667,93.61722222,M,0,2
1,0,213.75,236.0777778,M,1,2
1,0,78.4,95.34444444,H,1,2
2,0,246.55,134.3944444,M,0,2
1,0,260.0833333,251.5166667,M,0,1
2,0,85.88333333,84.34444444,H,0,0
3,0,270.85,106.3055556,M,0,1
2,0,263.65,274.4944444,M,0,1
1,0,222.7333333,151.7388889,H,0,2
1,0,126.4666667,83.55,H,1,0
1,0,18.71666667,253.7277778,H,0,0
5,0,220.4666667,246.6666667,M,0,1
1,0,124.55,249.4333333,H,1,2
3,0,117.8833333,71.35,H,1,0
0,0,272.0166667,278.4277778,M,1,1
1,0,53.06666667,83.70555556,H,0,2
0,0,257.55,242.7111111,M,1,0
5,0,211.9833333,253.0111111,M,0,2
0,0,246.45,258.7111111,M,1,0
0,0,106.9666667,258.5944444,H,0,1
1,0,84.85,101.1,H,0,2
0,0,224.75,281.4944444,M,1,1
4,0,117.3,140.3555556,H,0,0
2,0,78.73333333,89.41666667,H,0,1
0,0,65.91666667,79.48333333,H,1,2
1,0,223.6333333,208.8388889,M,1,0
2,0,230.4666667,224.9555556,M,0,1
0,0,211.6666667,274.4722222,M,0,0
0,0,52.9,79.32777778,H,0,2
1,0,102.8833333,103.5833333,H,1,0
1,0,53.06666667,83.70555556,H,0,2
2,0,248.2,131.0055556,M,0,0
0,0,249.3166667,94.43333333,L,1,2
2,0,94.81666667,99.6,H,0,1
1,0,111.8,261.8444444,H,0,2
2,0,44.46666667,66.20555556,H,0,1
0,0,251.3666667,281.8277778,M,0,0
3,0,117.5833333,163.9444444,M,1,0
1,0,111.8666667,261.8444444,H,0,1
4,0,223.75,241.8222222,M,1,2
7,0,102.8833333,105.45,H,0,2
2,0,213.55,90.08888889,M,0,2
4,0,215.7333333,254.4388889,M,0,1
0,0,251.3666667,278.4277778,M,0,0
6,0,235.4166667,236.0444444,M,1,0
1,0,59.93333333,129.83,H,0,0
1,0,125.95,113.6666667,H,0,2
3,0,124.4333333,359.9722222,H,0,0
3,0,267.6166667,118.8333333,H,1,1
0,0,66.0,85.55555556,H,1,2
1,0,111.8666667,261.8444444,H,0,1
3,0,295.5,100.3166667,M,1,1
4,0,270.8,261.8444444,M,1,1
2,0,102.5833333,103.5833333,H,1,1
0,0,213.5,278.0444444,H,1,1
2,0,96.68333333,260.3944444,H,1,1
8,0,271.2333333,132.9555556,M,0,1
1,0,211.9,236.8722222,M,0,1
1,0,234.0333333,224.8222222,M,1,0
1,0,80.75,95.72222222,H,0,2
2,0,320.9,300.3222222,M,0,2
4,0,123.9666667,134.1055556,H,0,1
2,0,148.0333333,334.0111111,L,0,0
0,0,52.9,80.32777778,H,0,2
1,0,267.4166667,110.4555556,M,1,1
1,0,111.2833333,308.4777778,H,1,1
1,0,74.95,274.7222222,H,1,0
2,0,121.1,83.55,H,1,1
1,0,235.7833333,113.8277778,M,1,0
0,0,88.41666667,101.4166667,H,1,1
1,0,111.2833333,236.0777778,H,1,1
9,0,206.6333333,87.55,H,1,1
0,0,75.38333333,263.33,H,1,0
1,0,53.68333333,93.82222222,H,0,1
0,0,210.1333333,274.4944444,M,0,2
1,0,53.68333333,93.82222222,H,0,1
1,0,85.58333333,100.5611111,H,1,1
1,0,53.68333333,93.82222222,H,0,1
1,0,111.2833333,308.4777778,H,1,1
1,0,211.9,224.8722222,M,0,1
1,0,111.8666667,261.8444444,H,0,1
0,0,210.1333333,274.4944444,M,0,2
3,0,243.5833333,68.21722222,M,1,2
1,0,111.8666667,261.8444444,H,0,1
0,0,74.15,261.6666667,H,1,2
4,0,69.1,106.1666667,H,0,0
2,0,111.8,261.8444444,H,0,2
1,0,80.75,95.72222222,H,1,0
1,0,263.65,274.4722222,M,1,2
6,0,235.4166667,136.4722222,M,1,0
4,0,270.8,261.8444444,M,1,1
1,0,128.5166667,251.7,H,1,0
0,0,65.91666667,131.03,H,1,2
0,0,251.3666667,278.3277778,M,0,0
5,0,242.7333333,275.4555556,M,0,1
1,0,80.75,95.72222222,H,0,1
0,0,247.9,266.0333333,M,0,0
4,0,263.3666667,277.2722222,M,0,0
2,0,83.06666667,135.8333333,H,1,2
0,0,235.15,231.3277778,M,1,0
4,0,268.85,129.8666667,M,1,2
2,0,117.5833333,163.9444444,M,1,1
3,0,263.6333333,288.0333333,M,1,0
0,0,113.0833333,134.4833333,H,0,0
0,0,251.3666667,224.8277778,M,0,0
2,0,209.75,231.4111111,M,1,2
2,0,118.8833333,250.2277778,H,0,1
1,0,210.4333333,236.0777778,M,1,2
4,0,68.88333333,81.61111111,H,1,0
1,0,211.9833333,106.6111111,M,0,2
3,0,41.48333333,66.20555556,H,0,0
4,0,211.0833333,261.4111111,M,0,1
1,0,109.2666667,113.8111111,H,1,2
0,0,263.8166667,274.8222222,M,0,2
5,0,106.9666667,123.7944444,H,0,1
0,0,128.1833333,251.8111111,H,1,2
2,0,212.2,236.3722222,M,1,0
2,0,77.28333333,124.6777778,H,0,0
0,0,254.9833333,224.8277778,L,1,0
6,0,235.4166667,224.4722222,M,1,0
3,0,79.76666667,286.33,H,1,0
3,0,127.7166667,231.3722222,H,1,2
2,0,258.5166667,134.4555556,M,0,1
1,0,79.13333333,76.72222222,H,0,1
1,0,212.2333333,236.3722222,M,1,2
3,0,267.6166667,118.8333333,H,1,1
1,0,266.85,273.8,M,0,0
0,0,210.1333333,274.4944444,M,0,2
1,0,211.9833333,253.0111111,M,0,2
5,0,111.8,261.8444444,H,0,2
3,0,41.48333333,66.20555556,H,0,0
2,0,124.8,344.5,H,0,0
2,0,94.81666667,280.8555556,H,0,1
2,0,213.55,132.9,M,0,2
5,0,123.6666667,134.3166667,H,1,1
1,0,69.05,58.43,H,0,2
0,0,257.55,242.7111111,M,1,0
0,0,246.8166667,236.0444444,M,0,2
1,0,18.71666667,36.32777778,H,1,0
3,0,270.85,106.3055556,M,0,1
0,0,123.0833333,91.45,H,0,0
6,0,220.2166667,194.4888889,M,1,1
0,0,272.65,241.6111111,M,1,2
0,0,246.8166667,261.1722222,M,0,1
0,0,211.6666667,235.0722222,M,0,0
3,0,267.6166667,118.8333333,H,1,1
0,0,245.6,137.3944444,M,0,0
1,0,127.9833333,142.3722222,H,0,2
1,0,120.2166667,142.8111111,M,0,1
2,0,223.1166667,249.4888889,M,0,0
0,0,217.7833333,151.5111111,M,1,1
2,0,223.85,274.4111111,M,0,1
2,0,213.55,240.1388889,M,0,2
0,0,246.8166667,236.1722222,M,0,2
0,0,263.8166667,261.8444444,M,1,2
10,0,61.15,60.24444444,H,1,1
2,0,74.63333333,87.3,H,1,1
5,0,89.28333333,91.51666667,H,1,1
3,1,632.0,127.2055556,L,1,2
3,0,223.6333333,226.8722222,M,1,0
0,0,55.63333333,253.0333333,H,1,2
2,0,118.8833333,105.6277778,H,0,1
4,0,270.0666667,245.9555556,M,0,0
2,0,267.6166667,288.0333333,H,1,1
1,0,116.4666667,235.45,H,1,2
12,0,61.15,86.24444444,H,1,1
0,0,75.38333333,,H,1,0
2,0,85.88333333,85.34444444,H,0,0
0,0,70.05,79.32777778,H,0,2
1,0,134.4,141.3777778,H,0,2
4,0,91.13333333,64.7,H,0,0
0,0,123.9666667,125.8055556,H,0,1
0,0,257.55,242.7111111,M,1,0
1,0,126.4666667,38.65,H,1,0
1,0,53.06666667,83.70555556,H,0,2
2,0,213.3,234.5277778,M,1,0
3,0,267.6166667,118.8333333,H,1,1
1,0,207.5,151.6111111,M,1,0
2,0,243.2,258.9666667,M,0,2
1,0,259.35,262.6222222,M,1,0
2,0,223.1166667,77.9,M,0,0
1,0,245.9666667,231.3277778,M,1,2
1,0,213.75,119.0777778,M,1,2
2,0,74.78333333,253.0333333,H,1,0
3,0,270.85,131.0055556,M,0,1
0,0,211.6666667,274.4722222,M,0,0
7,0,74.75,101.6,H,0,0
1,0,211.9,278.8722222,M,0,1
1,0,102.3333333,103.5833333,H,0,0
1,0,214.7,274.4722222,M,1,0
4,0,211.0833333,278.4111111,M,0,1
5,0,124.6333333,197.6,M,0,1
1,0,260.7333333,274.4722222,M,1,1
2,0,253.45,261.8444444,M,0,2
0,0,246.45,258.7111111,M,1,0
1,0,80.75,95.72222222,H,0,1
5,0,228.65,247.6666667,M,0,1
2,0,212.1333333,236.8,M,1,0
0,0,249.3166667,344.1333333,L,1,0
0,0,104.7833333,,H,0,2
3,0,74.63333333,251.3,H,1,0
1,0,115.2166667,226.8,H,1,0
1,0,111.2833333,106.3,H,1,1
0,0,113.0833333,83.55,H,0,0
0,0,64.1,52.26111111,H,1,1
3,0,219.0166667,274.4888889,M,0,0
2,0,213.55,240.1388889,M,0,2
0,0,246.8166667,261.1722222,M,0,0
4,0,221.35,132.9555556,M,1,1
2,0,74.78333333,253.0333333,H,1,0
1,0,53.06666667,83.70555556,H,0,2
4,0,112.65,282.6,H,1,1
8,0,258.1,271.6055556,M,1,0
1,0,266.1166667,76.55,M,1,1
2,0,64.56666667,76.38888889,H,0,1
1,0,89.95,136.9,H,0,0
1,0,245.15,134.3944444,M,1,1
0,0,211.6666667,243.6722222,M,0,0
0,0,81.08333333,226.8,H,1,2
8,0,271.2333333,286.0888889,M,0,1
5,0,123.6666667,134.3166667,H,1,1
1,0,84.85,101.1,H,0,2
4,0,211.0833333,231.3111111,M,0,1
2,0,102.5833333,103.5833333,H,1,1
0,0,245.15,253.3944444,M,1,1
1,0,53.06666667,83.70555556,H,0,2
2,0,90.73333333,104.3888889,H,0,0
2,0,271.0,260.7722222,M,1,0
3,0,212.2,249.3722222,M,1,0
3,0,233.65,274.4722222,M,1,0
1,0,109.2666667,113.8111111,H,1,2
4,0,223.75,241.8222222,M,1,2
0,0,263.8166667,274.8222222,M,0,2
1,0,125.95,241.8222222,H,0,2
1,0,236.8666667,124.6777778,M,1,0
1,0,128.8666667,106.3333333,H,0,2
12,0,115.2166667,124.6777778,H,0,1
0,0,249.3166667,93.61333333,L,1,2
0,0,40.51666667,90.09444444,H,0,0
1,0,272.0166667,278.4277778,M,0,1
3,0,24.23333333,94.43333333,H,1,1
2,0,223.1166667,194.4888889,M,0,0
2,0,34.78333333,105.7333333,H,1,0
0,0,251.3666667,231.7277778,M,0,0
1,0,213.75,100.0777778,M,1,2
5,0,228.65,105.6666667,M,0,1
0,0,251.3666667,278.3277778,M,0,0
3,0,233.95,106.3666667,M,1,0
2,0,57.31666667,240.2777778,H,0,1
1,0,54.05,236.1333333,H,1,2
2,0,212.2,278.0444444,M,1,1
4,0,86.46666667,108.0555556,H,0,2
2,0,243.2,68.29666667,M,0,0
8,0,127.1,129.8333333,L,1,1
1,0,219.0,135.4666667,M,1,1
2,0,111.8,261.8444444,H,0,2
5,0,80.75,95.72222222,H,0,1
1,0,120.0,277.3722222,H,0,1
4,0,210.0833333,231.8222222,M,1,2
2,0,90.73333333,104.3888889,H,0,0
1,0,99.76666667,111.0777779,H,0,1
2,0,208.4,225.3722222,M,1,0
1,0,82.86666667,261.5,H,0,1
0,0,44.8,93.27222222,H,1,1
1,0,128.5166667,251.7,H,1,0
2,0,212.2,236.0444444,M,1,2
3,0,270.85,106.3055556,M,0,1
0,0,75.38333333,239.3,H,1,0
2,0,63.78333333,141.45,H,0,2
1,0,235.7833333,218.5777778,M,1,1
1,0,53.06666667,68.20555556,H,1,2
0,0,91.4,65.03333333,H,1,2
0,0,55.63333333,142.3333333,H,1,2
0,0,272.65,277.6111111,M,1,2
1,0,85.55,261.3166667,H,0,2
0,0,65.91666667,80.58333333,H,1,2
1,0,111.2833333,308.4777778,H,1,1
2,0,121.1,242.7111111,H,0,1
1,0,85.58333333,100.5611111,H,1,1
1,0,118.35,131.0055556,H,1,0
1,0,18.71666667,253.7277778,H,0,0
1,0,56.2,64.15,H,1,2
3,0,41.48333333,66.20555556,H,0,0
1,0,234.15,251.1055556,M,1,2
0,0,245.6,279.3944444,M,0,0
10,0,61.15,86.74444444,H,1,1
5,0,120.9,133.3111111,H,1,1
0,0,273.1166667,288.0333333,M,1,0
5,0,111.8,261.8444444,H,0,2
0,0,251.3666667,260.3277778,M,0,0
5,0,220.4666667,113.4111111,M,0,1
0,0,257.55,242.7111111,M,1,1
2,0,270.0333333,261.8444444,M,1,1
3,0,127.7166667,231.3722222,H,1,2
2,0,90.73333333,231.7388889,H,0,0
5,0,215.1,232.8888889,M,1,0
0,0,81.08333333,119.2888889,H,1,2
0,0,251.3666667,278.3277778,M,0,0
0,0,74.25,87.76666667,H,1,0
2,0,263.65,101.7444444,M,0,1
2,0,73.66666667,261.3888889,H,0,1
4,0,221.35,132.9555556,M,1,1
1,0,54.05,93.61333333,H,1,2
0,0,251.3666667,278.3277778,M,0,0
1,0,244.85,278.4111111,M,1,0
1,0,102.3333333,251.5833333,H,1,0
2,0,213.3,88.95277778,M,1,2
1,0,53.68333333,93.82222222,H,0,1
3,0,70.21666667,81.82222221,H,1,0
0,0,271.3833333,136.9,M,0,0
1,0,53.06666667,66.20555556,H,0,2
2,0,213.55,242.7888889,M,0,2
1,0,235.7833333,253.7277778,M,1,0
3,0,270.85,106.3055556,M,0,1
2,0,121.1,235.8444444,H,1,1
1,0,91.4,105.7333333,H,1,2
4,0,101.45,103.3,H,1,2
1,0,84.85,101.1,H,0,2
2,0,216.8,239.9555556,H,1,0
3,0,127.7166667,137.7722222,H,1,2
4,0,260.65,274.4944444,M,0,0
3,0,41.48333333,66.20555556,H,0,0
1,0,79.76666667,84.96666667,H,0,2
3,0,127.7166667,231.3722222,H,1,2
1,0,221.4333333,251.6833333,M,1,1
3,0,223.6333333,226.8722222,M,1,0
4,0,210.0833333,286.8222222,M,1,2
1,0,127.9833333,83.55,H,0,2
0,0,246.8166667,236.1722222,M,0,2
0,0,271.3833333,286.3888889,M,1,0
2,0,212.1333333,236.8,M,1,0
6,0,271.2166667,286.1888889,M,1,2
2,0,85.88333333,85.34444444,H,0,0
12,0,61.15,86.24444444,H,1,1
3,0,41.48333333,66.20555556,H,0,0
0,0,251.3666667,224.8277778,M,0,0
1,0,128.8666667,118.8333333,H,0,2
0,0,245.6,142.3944444,M,0,0
0,0,207.4166667,91.45,M,0,1
1,0,99.76666667,238.0777778,H,0,1
3,0,212.2,224.3722222,M,1,0
2,0,243.2,68.29666667,M,0,0
1,0,73.76666667,232.6111111,H,1,2
2,0,44.46666667,66.20555556,H,0,1
1,0,122.4833333,129.8777778,H,0,1
2,0,118.35,197.6055556,H,1,0
2,0,124.25,119.7222222,H,1,0
1,0,104.0166667,124.4611111,H,1,1
2,0,272.0666667,226.8,M,0,1
1,0,78.81666667,248.6666667,H,1,0
0,0,106.9666667,134.4944444,H,0,1
4,0,69.1,87.71666667,H,0,0
1,0,207.5,286.4833333,M,1,1
3,0,234.15,247.1055556,M,1,2
0,0,88.56666667,103.0,H,0,2
1,0,53.68333333,93.82222222,H,0,1
3,0,127.7166667,104.3722222,H,1,2
1,0,223.7833333,99.9,M,1,2
3,0,270.85,106.3055556,M,0,1
9,0,206.6333333,286.55,H,1,1
2,0,38.78333333,261.3,H,0,1
4,0,95.73333333,81.05,H,0,0
1,0,82.86666667,238.35,H,0,1
